participant_id,window_start,expert_state,expert_action,expert_prompt_type,expert_rule,attention_label,attention_confidence,action_label,action_confidence,performance_label,performance_confidence,population_label,population_confidence,disagreement_type,dominant_tension,disagreement_intensity,suggested_support,support_category,support_rationale,io_category,expert_category
6,1695.0006375,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,focused,0.694,active,0.611,ineffective_progress,0.726,cognitively_stuck,0.502,contradictory,focused_but_ineffective,0.71,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 79 prompts already on this puzzle],probe,probe
6,1700.0079227,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.67,inactive,0.87,stalled,0.943,exploring,0.294,contradictory,scanning_but_passive,0.77,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 24 consecutive struggle windows],intervene,watch
6,1705.0104041,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.25,active,0.614,ineffective_progress,0.748,disoriented,0.328,contradictory,focused_but_ineffective,0.499,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 80 prompts already on this puzzle],probe,watch
6,1710.0055562,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.657,active,0.615,ineffective_progress,0.749,cognitively_stuck,0.511,contradictory,focused_but_ineffective,0.703,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 10s since last intervention] [Downgraded: 80 prompts already on this puzzle],probe,watch
6,1715.0128916,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.772,inactive,0.609,stalled,0.95,cognitively_stuck,0.591,contradictory,focused_but_idle,0.691,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 27 consecutive struggle windows],intervene,watch
6,1720.0005707,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.189,inactive,0.95,stalled,0.95,disoriented,0.338,contradictory,focused_but_idle,0.57,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 28 consecutive struggle windows],intervene,watch
6,1725.0134075,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,searching,0.604,inactive,0.888,stalled,0.95,exploring,0.283,contradictory,scanning_but_passive,0.746,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 29 consecutive struggle windows],intervene,probe
6,1730.0088629,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.888,hesitant,0.75,ineffective_progress,0.567,cognitively_stuck,0.648,contradictory,focused_but_ineffective,0.728,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 83 prompts already on this puzzle],probe,watch
6,1735.0148899,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,locked,0.665,hesitant,0.75,ineffective_progress,0.568,cognitively_stuck,0.624,constructive,hesitant_and_ineffective,0.341,gentle_probe,consensus_intervene,Hesitant behavior + ineffective progress — probe to understand. [Escalated: 31 consecutive struggle windows],intervene,watch
6,1740.0145815,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.804,inactive,0.95,stalled,0.95,cognitively_stuck,0.64,contradictory,focused_but_idle,0.877,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 32 consecutive struggle windows],intervene,watch
6,1745.0128729,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.653,inactive,0.598,stalled,0.95,cognitively_stuck,0.642,contradictory,focused_but_idle,0.625,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 33 consecutive struggle windows],intervene,watch
6,1750.0088424,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,locked,0.665,inactive,0.621,stalled,0.95,cognitively_stuck,0.621,constructive,passive_and_stuck,0.215,spatial_hint,probe,Agents agree: inactive and stalled (looping) [Downgraded: 5s since last intervention] [Downgraded: 86 prompts already on this puzzle],probe,watch
6,1755.00577,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,focused,0.665,hesitant,0.75,ineffective_progress,0.573,cognitively_stuck,0.641,contradictory,focused_but_ineffective,0.619,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 10s since last intervention] [Downgraded: 86 prompts already on this puzzle],probe,probe
6,1760.0006379,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.866,inactive,0.934,stalled,0.95,cognitively_stuck,0.653,contradictory,focused_but_idle,0.9,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 36 consecutive struggle windows],intervene,watch
6,1765.0126602,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.17,hesitant,0.75,ineffective_progress,0.576,disoriented,0.297,contradictory,focused_but_ineffective,0.373,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 87 prompts already on this puzzle],probe,watch
6,1770.0130137,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.38,hesitant,0.375,ineffective_progress,0.577,disoriented,0.314,contradictory,focused_but_ineffective,0.478,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 10s since last intervention] [Downgraded: 87 prompts already on this puzzle],probe,watch
6,1775.0115249,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.498,hesitant,0.75,ineffective_progress,0.578,disoriented,0.311,contradictory,focused_but_ineffective,0.538,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 87 prompts already on this puzzle],probe,watch
6,1780.0101467,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.508,inactive,0.606,stalled,0.95,disoriented,0.304,contradictory,focused_but_idle,0.557,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 40 consecutive struggle windows],intervene,watch
6,1785.0064925,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,focused,0.714,active,0.637,ineffective_progress,0.774,cognitively_stuck,0.361,contradictory,focused_but_ineffective,0.744,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 88 prompts already on this puzzle],probe,probe
6,1790.0095716,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.726,active,0.411,ineffective_progress,0.776,cognitively_stuck,0.578,contradictory,focused_but_ineffective,0.751,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 10s since last intervention] [Downgraded: 88 prompts already on this puzzle],probe,watch
6,1795.0166293,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.605,inactive,0.575,stalled,0.95,cognitively_stuck,0.377,contradictory,focused_but_idle,0.59,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 43 consecutive struggle windows],intervene,watch
6,1800.0040848,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.449,hesitant,0.75,ineffective_progress,0.584,disoriented,0.282,contradictory,scattered_and_ineffective,0.516,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 89 prompts already on this puzzle],probe,watch
6,1805.0048541,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.34,inactive,0.949,stalled,0.95,disoriented,0.308,contradictory,focused_but_idle,0.644,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 45 consecutive struggle windows],intervene,watch
6,1810.00192,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.233,hesitant,0.75,ineffective_progress,0.587,disoriented,0.276,contradictory,focused_but_ineffective,0.41,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 90 prompts already on this puzzle],probe,watch
6,1815.0027857,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,searching,0.5,inactive,0.89,stalled,0.95,disoriented,0.268,contradictory,scanning_but_passive,0.695,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 47 consecutive struggle windows],intervene,probe
6,1820.0127084,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.409,hesitant,0.562,ineffective_progress,0.589,disoriented,0.282,contradictory,scattered_and_ineffective,0.499,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 91 prompts already on this puzzle],probe,watch
6,1825.0119321,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.158,inactive,0.95,stalled,0.95,disoriented,0.297,contradictory,focused_but_idle,0.554,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 49 consecutive struggle windows],intervene,watch
6,1830.0060495,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.405,inactive,0.59,stalled,0.95,disoriented,0.298,contradictory,focused_but_idle,0.497,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 50 consecutive struggle windows],intervene,watch
6,1835.0009211,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.474,hesitant,0.375,progressing,0.65,actively_solving,0.322,constructive,focused_progress,0.438,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,1840.002693,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.408,inactive,0.941,stalled,0.671,disoriented,0.336,contradictory,focused_but_idle,0.674,monitor_closely,consensus_intervene,"Focused + idle, puzzle at 2.7x median. Monitor. [Escalated: 49 consecutive struggle windows]",intervene,watch
6,1845.0008281,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,searching,0.186,inactive,0.946,stalled,0.672,disoriented,0.333,contradictory,scanning_but_passive,0.566,monitor_closely,consensus_intervene,Searching + inactive — transient. May resolve. [Escalated: 50 consecutive struggle windows],intervene,probe
6,1850.0022277,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.622,hesitant,0.375,progressing,0.65,cognitively_stuck,0.352,constructive,focused_progress,0.364,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,1855.0110118,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.708,hesitant,0.75,progressing,0.65,cognitively_stuck,0.263,constructive,focused_progress,0.321,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,1860.0028611,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.444,active,0.643,progressing,0.5,disoriented,0.314,constructive,engaged_and_active,0.457,wait,watch,Agents agree: productive engagement (engaged_and_active),watch,watch
6,1865.0040862,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.63,inactive,0.883,stalled,0.675,disoriented,0.276,contradictory,focused_but_idle,0.756,monitor_closely,consensus_intervene,"Focused + idle, puzzle at 2.8x median. Monitor. [Escalated: 45 consecutive struggle windows]",intervene,watch
6,1870.0118094,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.365,inactive,0.579,stalled,0.676,disoriented,0.323,contradictory,scanning_but_passive,0.472,monitor_closely,consensus_intervene,Searching + inactive — transient. May resolve. [Escalated: 46 consecutive struggle windows],intervene,watch
6,1875.0111351,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,searching,0.687,active,0.638,progressing,0.5,exploring,0.307,contradictory,scattered_but_progressing,0.594,wait,watch,Scattered but IS progressing. Don't interrupt.,watch,probe
6,1880.0052763,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.634,hesitant,0.75,progressing,0.375,exploring,0.293,contradictory,scattered_but_progressing,0.504,wait,watch,Scattered but IS progressing. Don't interrupt.,watch,watch
6,1885.0028361,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.221,hesitant,0.375,progressing,0.375,disoriented,0.361,contradictory,scattered_but_progressing,0.298,gentle_probe,consensus_intervene,Scattered + nominally progressing but persistent. Probe. [Escalated: 43 consecutive struggle windows],intervene,watch
6,1890.0000929,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.423,active,0.626,ineffective_progress,0.521,disoriented,0.294,contradictory,scattered_and_ineffective,0.472,gentle_probe,consensus_intervene,Active but progress seems ineffective. Probe to check. [Escalated: 44 consecutive struggle windows],intervene,watch
6,1895.0127928,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.171,hesitant,0.75,ineffective_progress,0.402,disoriented,0.353,contradictory,focused_but_ineffective,0.287,gentle_probe,consensus_intervene,Active but progress seems ineffective. Probe to check. [Escalated: 45 consecutive struggle windows],intervene,watch
6,1900.0092264,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.322,hesitant,0.375,ineffective_progress,0.414,disoriented,0.308,contradictory,focused_but_ineffective,0.368,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 100 prompts already on this puzzle],probe,watch
6,1905.0100522,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,searching,0.581,inactive,0.861,stalled,0.735,actively_solving,0.275,contradictory,scanning_but_passive,0.721,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 47 consecutive struggle windows],intervene,probe
6,1910.0033651,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.303,inactive,0.867,stalled,0.75,disoriented,0.279,contradictory,scanning_but_passive,0.585,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 48 consecutive struggle windows],intervene,watch
6,1915.0085015,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.235,hesitant,0.562,ineffective_progress,0.448,disoriented,0.346,contradictory,focused_but_ineffective,0.342,procedural_hint,probe,Activity detected but progress is ineffective (looping). Player likely needs a new approach. [Downgraded: 5s since last intervention] [Downgraded: 102 prompts already on this puzzle],probe,watch
6,1920.0161902,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.543,inactive,0.912,stalled,0.778,disoriented,0.272,contradictory,scanning_but_passive,0.728,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 50 consecutive struggle windows],intervene,watch
6,1925.0026499,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.225,inactive,0.596,stalled,0.685,disoriented,0.328,contradictory,focused_but_idle,0.41,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 51 consecutive struggle windows],intervene,watch
6,1930.0285442,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.202,hesitant,0.375,progressing,0.65,actively_solving,1.0,contradictory,scattered_but_progressing,0.426,wait,watch,Scattered but IS progressing. Don't interrupt.,watch,watch
6,1935.0063736,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,focused,0.481,active,0.611,progressing,0.65,disoriented,0.321,constructive,focused_progress,0.434,wait,watch,Agents agree: productive engagement (focused_progress),watch,probe
6,1940.0043708,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.666,inactive,0.904,stalled,0.688,disoriented,0.274,contradictory,focused_but_idle,0.785,monitor_closely,consensus_intervene,"Focused + idle, puzzle at 2.9x median. Monitor. [Escalated: 48 consecutive struggle windows]",intervene,watch
6,1945.0006726,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.555,hesitant,0.375,progressing,0.65,disoriented,0.327,constructive,focused_progress,0.397,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
6,1950.0002302,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.353,active,0.684,progressing,0.65,exploring,0.267,contradictory,scattered_but_progressing,0.502,wait,watch,Scattered but IS progressing. Don't interrupt.,watch,watch
6,1955.0098054,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.215,inactive,0.939,stalled,0.69,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.845,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,1960.0056615,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.435,inactive,0.95,stalled,0.691,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.845,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,1965.0023408,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,searching,0.15,hesitant,0.75,progressing,0.65,disoriented,0.324,contradictory,scattered_but_progressing,0.4,wait,watch,Scattered but IS progressing. Don't interrupt.,watch,probe
6,1970.0001068,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.247,inactive,0.897,stalled,0.693,disoriented,0.312,contradictory,scanning_but_passive,0.572,monitor_closely,consensus_intervene,Searching + inactive — transient. May resolve. [Escalated: 39 consecutive struggle windows],intervene,watch
6,1975.0112141,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.242,inactive,0.909,stalled,0.693,disoriented,0.335,contradictory,focused_but_idle,0.576,monitor_closely,consensus_intervene,"Focused + idle, puzzle at 2.9x median. Monitor. [Escalated: 40 consecutive struggle windows]",intervene,watch
6,1980.0097159,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.5,inactive,0.95,stalled,0.694,actively_solving,0.311,contradictory,focused_but_idle,0.725,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 41 consecutive struggle windows],intervene,watch
6,1985.0203255,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.209,inactive,0.95,stalled,0.695,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.847,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,1990.0164292,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.156,inactive,0.613,stalled,0.696,actively_solving,0.321,contradictory,pop_says_solving_but_stalled,0.508,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,1995.0127849,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,focused,0.159,inactive,0.587,stalled,0.697,disoriented,0.334,contradictory,focused_but_idle,0.373,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 38 consecutive struggle windows],intervene,probe
6,2000.0090812,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.238,inactive,0.906,stalled,0.698,disoriented,0.313,contradictory,scanning_but_passive,0.572,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 39 consecutive struggle windows],intervene,watch
6,2005.0093641,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.222,inactive,0.948,stalled,0.698,disoriented,0.331,contradictory,focused_but_idle,0.585,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 40 consecutive struggle windows],intervene,watch
6,2010.0045636,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.183,inactive,0.95,stalled,0.699,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.849,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,2015.0116135,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.34,inactive,0.95,stalled,0.8,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.9,spatial_hint,probe,No clear pattern but persistent stalling detected. [Downgraded: 10s since last intervention] [Downgraded: 111 prompts already on this puzzle],probe,watch
6,2020.0102526,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.17,inactive,0.95,stalled,0.8,disoriented,0.314,contradictory,focused_but_idle,0.56,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 40 consecutive struggle windows],intervene,watch
6,2025.011427,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,focused,0.164,inactive,0.593,stalled,0.8,disoriented,0.331,contradictory,focused_but_idle,0.379,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 41 consecutive struggle windows],intervene,probe
6,2030.0083735,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.33,hesitant,0.75,stalled,0.413,disoriented,0.28,unstructured,none,1.0,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,2035.0054146,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.528,active,0.613,progressing,0.375,disoriented,0.3,constructive,engaged_and_active,0.429,wait,watch,Agents agree: productive engagement (engaged_and_active),watch,watch
6,2040.0058263,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.165,hesitant,0.375,stalled,0.413,actively_solving,0.345,contradictory,pop_says_solving_but_stalled,0.379,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,2045.0029691,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.224,inactive,0.95,stalled,0.8,disoriented,0.331,contradictory,focused_but_idle,0.587,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 36 consecutive struggle windows],intervene,watch
6,2050.0112682,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.194,inactive,0.95,stalled,0.8,disoriented,0.333,contradictory,focused_but_idle,0.572,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 37 consecutive struggle windows],intervene,watch
6,2055.0104934,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,focused,0.441,inactive,0.606,stalled,0.8,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.9,spatial_hint,probe,No clear pattern but persistent stalling detected. [Downgraded: 5s since last intervention] [Downgraded: 115 prompts already on this puzzle],probe,probe
6,2060.0071964,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.344,inactive,0.95,stalled,0.8,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.9,spatial_hint,probe,No clear pattern but persistent stalling detected. [Downgraded: 10s since last intervention] [Downgraded: 115 prompts already on this puzzle],probe,watch
6,2065.0141172,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.202,inactive,0.933,stalled,0.8,disoriented,0.326,contradictory,scanning_but_passive,0.568,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 40 consecutive struggle windows],intervene,watch
6,2070.0091251,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.197,inactive,0.95,stalled,0.8,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.9,spatial_hint,probe,No clear pattern but persistent stalling detected. [Downgraded: 5s since last intervention] [Downgraded: 116 prompts already on this puzzle],probe,watch
6,2075.0109163,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.172,inactive,0.579,stalled,0.8,disoriented,0.333,contradictory,scanning_but_passive,0.375,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 42 consecutive struggle windows],intervene,watch
6,2080.0050287,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.95,hesitant,0.375,stalled,0.413,exploring,0.553,constructive,pop_confirms_exploration,0.248,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,2085.0024382,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,searching,0.304,hesitant,0.562,stalled,0.413,disoriented,0.303,contradictory,pop_says_stuck_but_searching,0.303,monitor,watch,No clear signal from agent negotiation.,watch,probe
6,2090.0003998,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.186,active,0.614,progressing,0.375,disoriented,0.33,constructive,engaged_and_active,0.6,wait,watch,Agents agree: productive engagement (engaged_and_active),watch,watch
6,2095.0103208,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.5,inactive,0.95,stalled,0.8,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.9,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,2100.0052519,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.18,inactive,0.605,stalled,0.8,actively_solving,0.32,contradictory,pop_says_solving_but_stalled,0.56,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,2105.0056211,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.176,inactive,0.95,stalled,0.8,disoriented,0.325,contradictory,focused_but_idle,0.563,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 33 consecutive struggle windows],intervene,watch
6,2110.0055607,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.176,inactive,0.593,stalled,0.8,disoriented,0.334,contradictory,focused_but_idle,0.384,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 34 consecutive struggle windows],intervene,watch
6,2115.0046699,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,searching,0.247,inactive,0.923,stalled,0.8,disoriented,0.328,contradictory,scanning_but_passive,0.585,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 35 consecutive struggle windows],intervene,probe
6,2120.0022785,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.208,inactive,0.938,stalled,0.8,disoriented,0.331,contradictory,scanning_but_passive,0.573,gentle_probe,consensus_intervene,Searching + inactive persistently. Probe: exploration or lost? [Escalated: 36 consecutive struggle windows],intervene,watch
6,2125.0087089,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,searching,0.237,inactive,0.908,stalled,0.8,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.9,spatial_hint,probe,No clear pattern but persistent stalling detected. [Downgraded: 5s since last intervention] [Downgraded: 121 prompts already on this puzzle],probe,watch
6,2130.0087114,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.5,inactive,0.95,stalled,0.8,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.9,spatial_hint,probe,No clear pattern but persistent stalling detected. [Downgraded: 10s since last intervention] [Downgraded: 121 prompts already on this puzzle],probe,watch
6,2135.0048924,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.166,hesitant,0.75,stalled,0.413,disoriented,0.325,unstructured,none,1.0,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,2140.0018662,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.164,hesitant,0.562,stalled,0.413,actively_solving,0.327,contradictory,pop_says_solving_but_stalled,0.37,monitor,watch,No clear signal from agent negotiation.,watch,watch
6,2145.0085637,TriggerCheck,PROMPT,SpecialB,SPECIAL_B_HUB_BLOCKED,focused,0.5,inactive,0.95,stalled,0.8,actively_solving,1.0,contradictory,pop_says_solving_but_stalled,0.9,spatial_hint,probe,No clear pattern but persistent stalling detected. [Downgraded: 121 prompts already on this puzzle],probe,probe
6,2150.0242969,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.176,inactive,0.95,stalled,0.8,disoriented,0.321,contradictory,focused_but_idle,0.563,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 36 consecutive struggle windows],intervene,watch
6,2155.0027118,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.171,inactive,0.95,stalled,0.8,disoriented,0.318,contradictory,focused_but_idle,0.56,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 37 consecutive struggle windows],intervene,watch
6,2160.0106528,TriggerCheck,NONE,,PHASE_TRIGGERCHECK,focused,0.5,inactive,0.95,stalled,0.8,actively_solving,0.312,contradictory,focused_but_idle,0.725,gentle_probe,consensus_intervene,Focused + no action (persistent). Probe gently. [Escalated: 38 consecutive struggle windows],intervene,watch
